type, generationCounter, x1, y1, startX, startY, goalX, goalY, hitTarget, fitness, novelty, successStandard, successNovelty, successRandom, sessionstandard, 1, 178.42244814219902, 249.94161181453524, 250, 490, 50, 50, False, 12, 0, False, False, False, 0
standard, 1, 85.22005772445077, 105.04594710148582, 250, 490, 50, 50, False, 353, 0, False, False, False, 0
novelty, 1, 201.08469694046153, 248.48576430609407, 250, 490, 50, 50, False, 0, 437, False, False, False, 0
random, 1, 258.50453377157874, 246.66744027585491, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 246.0299053585676, 247.49381651841585, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 503.5354316655993, 239.65806213322273, 250, 490, 50, 50, False, 0, 822, False, False, False, 0
random, 1, 316.1325374161704, 246.36014830692199, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 231.91132328523867, 246.71834984996224, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 500.9105972780449, 216.84350126534324, 250, 490, 50, 50, False, 0, 821, False, False, False, 0
random, 1, -4.204732179520157, 216.6754611434859, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 502.9839110016911, 316.9251477910467, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 19.890402461532933, 107.74594509784592, 250, 490, 50, 50, False, 0, 845, False, False, False, 0
random, 1, -3.665493132858872, 294.6024603845282, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 241.19935767078354, 249.05659797345876, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, -1.9127211017267776, 230.02383986909183, 250, 490, 50, 50, False, 0, 779, False, False, False, 0
random, 1, 145.15397925920237, 249.12507502197516, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 331.56003468811434, 247.26922206395804, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 213.4236082754342, 245.620042964577, 250, 490, 50, 50, False, 0, 433, False, False, False, 0
random, 1, -1.0656380217919654, 332.03200405543083, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, -3.6001760146999295, 406.3402445242613, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 242.50615325814513, 248.93670164259262, 250, 490, 50, 50, False, 0, 433, False, False, False, 0
random, 1, -3.945166601703706, 246.89123871277047, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 192.97178746809197, 247.3888674580765, 250, 490, 50, 50, False, 5, 0, False, False, False, 0
novelty, 1, -2.17313895482652, 198.73723024914437, 250, 490, 50, 50, False, 0, 790, False, False, False, 0
random, 1, -2.6803197463858233, 399.7159171021673, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 501.17309832208196, 351.5597442270142, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, -3.0223215132151005, 238.2302849094687, 250, 490, 50, 50, False, 0, 783, False, False, False, 0
random, 1, 194.54680377928344, 248.14979074469315, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 301.16970954553415, 246.46412171593428, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 169.3923229254736, 246.4743767482252, 250, 490, 50, 50, False, 0, 458, False, False, False, 0
random, 1, 502.595862967835, 132.36185909364374, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 501.88175338603463, 220.91093482249315, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 504.47961430028465, 413.8656083566855, 250, 490, 50, 50, False, 0, 985, False, False, False, 0
random, 1, 195.96002334532923, 246.34558871657856, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 266.74330399556214, 247.80272187741957, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 157.3706411960838, 244.1662895620448, 250, 490, 50, 50, False, 0, 476, False, False, False, 0
random, 1, -4.773536275286325, 248.79180079260732, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 503.6836566925515, 367.2169254872084, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 244.82506115844498, 247.54874248703467, 250, 490, 50, 50, False, 0, 434, False, False, False, 0
random, 1, 191.69119091899816, 249.3017668221829, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 1, 269.0046703142463, 248.290071232275, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 1, 315.6932052161222, 248.42394792738963, 250, 490, 50, 50, False, 0, 503, False, False, False, 0
random, 1, -1.728129599110794, 332.8484796156883, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 192.68067203713917, 247.4380080699653, 250, 490, 50, 50, False, 5, 0, False, False, False, 0
novelty, 2, 265.8547796228837, 246.65254047428218, 250, 490, 50, 50, False, 0, 550, False, False, False, 0
random, 2, 503.56789469817113, 109.30667220032076, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 142.99591711581525, 145.01403353104052, 250, 490, 50, 50, False, 228, 0, False, False, False, 0
novelty, 2, 504.16460420874216, 387.6499619651265, 250, 490, 50, 50, False, 0, 843, False, False, False, 0
random, 2, 504.23815604084234, 323.41757729320733, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 24.992973975232385, 107.60279422342028, 250, 490, 50, 50, False, 380, 0, False, False, False, 0
novelty, 2, 81.77658168616767, 107.76003655677698, 250, 490, 50, 50, False, 0, 866, False, False, False, 0
random, 2, 178.47520370387087, 249.26532317995841, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, -0.763590985583626, 142.83024683343336, 250, 490, 50, 50, False, 322, 0, False, False, False, 0
novelty, 2, 34.7892270526465, 105.67357965269733, 250, 490, 50, 50, False, 0, 954, False, False, False, 0
random, 2, 222.7541666066824, 245.95768931428321, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 73.41594436878671, 106.89158087974862, 250, 490, 50, 50, False, 360, 0, False, False, False, 0
novelty, 2, 283.32341920279606, 246.49716837546612, 250, 490, 50, 50, False, 0, 550, False, False, False, 0
random, 2, 243.57224327219708, 248.93466213939757, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 198.0756593654245, 249.94846872176964, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 2, 474.1337262752421, -0.1607616048113556, 250, 490, 50, 50, False, 0, 957, False, False, False, 0
random, 2, -1.2566764246510154, 189.21733197337662, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 211.71136445708402, 248.0316224847201, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 2, 501.7423514000909, 63.1563317554713, 250, 490, 50, 50, False, 0, 876, False, False, False, 0
random, 2, 502.7048808563703, 477.0214287140888, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 130.5719571652237, 105.62991824439989, 250, 490, 50, 50, False, 304, 0, False, False, False, 0
novelty, 2, 250.58689518534547, 246.1039450376236, 250, 490, 50, 50, False, 0, 561, False, False, False, 0
random, 2, 146.26806537712918, 249.2408239038293, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 67.81724822567085, 108.13660945567821, 250, 490, 50, 50, False, 362, 0, False, False, False, 0
novelty, 2, 259.3699029028251, 246.86067581700505, 250, 490, 50, 50, False, 0, 554, False, False, False, 0
random, 2, 166.33583191689357, 246.663019092979, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 278.48373512320626, 248.79106169440882, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 2, 502.35032694061744, 309.4849908759705, 250, 490, 50, 50, False, 0, 730, False, False, False, 0
random, 2, 209.9994868061656, 249.37951764262698, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 140.50349648112075, 248.07692213755834, 250, 490, 50, 50, False, 47, 0, False, False, False, 0
novelty, 2, 140.93839275407962, 249.3741011418847, 250, 490, 50, 50, False, 0, 724, False, False, False, 0
random, 2, -1.5388935821320047, 328.3159940260063, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, -4.125074774979634, 417.64094621747216, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 2, 500.4063914089433, 415.42689544183355, 250, 490, 50, 50, False, 0, 891, False, False, False, 0
random, 2, -0.48356009527109833, 261.0804638463087, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 127.48536184556666, 109.31991445042314, 250, 490, 50, 50, False, 302, 0, False, False, False, 0
novelty, 2, -1.7520647147438098, 117.11750589862963, 250, 490, 50, 50, False, 0, 1033, False, False, False, 0
random, 2, 195.24635131764958, 247.5709304586467, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 84.37675727912345, 107.729271085981, 250, 490, 50, 50, False, 349, 0, False, False, False, 0
novelty, 2, 501.895291284623, 266.0300310234019, 250, 490, 50, 50, False, 0, 701, False, False, False, 0
random, 2, 495.6844918771797, -3.8576741040603792, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, -2.978843873759601, 196.61680347783349, 250, 490, 50, 50, False, 231, 0, False, False, False, 0
novelty, 2, 504.7160552576795, 265.3221035020851, 250, 490, 50, 50, False, 0, 705, False, False, False, 0
random, 2, 436.32967240351644, -3.2882944090944903, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, -2.6545845257224148, 235.4695053948666, 250, 490, 50, 50, False, 165, 0, False, False, False, 0
novelty, 2, 270.49260651545086, 247.4966230262371, 250, 490, 50, 50, False, 0, 549, False, False, False, 0
random, 2, 292.1852205879901, 248.84821659579302, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 239.76749566845996, 246.52110243754336, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 2, 43.62859429789362, 108.02047916382163, 250, 490, 50, 50, False, 0, 933, False, False, False, 0
random, 2, 220.76027090842717, 247.2549502418871, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 140.05755700635424, 170.50181595137835, 250, 490, 50, 50, False, 187, 0, False, False, False, 0
novelty, 2, 216.470034328972, 248.70542731821573, 250, 490, 50, 50, False, 0, 603, False, False, False, 0
random, 2, 143.21307301682785, 249.52439933412677, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, -1.9673106390322666, 346.5211046520122, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 2, 503.62224586875385, 288.638631262712, 250, 490, 50, 50, False, 0, 714, False, False, False, 0
random, 2, 274.82863142696675, 247.52147607875125, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 2, 147.30110533387534, 248.52141301200928, 250, 490, 50, 50, False, 41, 0, False, False, False, 0
novelty, 2, 500.5864210920481, 186.0707304834501, 250, 490, 50, 50, False, 0, 729, False, False, False, 0
random, 2, 186.82522719686418, 246.0791106868187, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 138.4083028591318, 108.73626985823824, 250, 490, 50, 50, False, 291, 0, False, False, False, 0
novelty, 3, 212.98342802721783, 248.8499934681962, 250, 490, 50, 50, False, 0, 399, False, False, False, 0
random, 3, 501.6048647908145, 147.63191255905448, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 199.36775762686787, 249.18816809329041, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 3, -2.3874349947021045, 126.12158516698315, 250, 490, 50, 50, False, 0, 953, False, False, False, 0
random, 3, 301.3161709049668, 249.36730065788146, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 124.19921824850532, 105.3627121407907, 250, 490, 50, 50, False, 312, 0, False, False, False, 0
novelty, 3, 502.8017168413639, 266.70094396607544, 250, 490, 50, 50, False, 0, 771, False, False, False, 0
random, 3, -0.6736907756628483, 204.903102079156, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 17.917705035150227, 108.28913561371661, 250, 490, 50, 50, False, 380, 0, False, False, False, 0
novelty, 3, 143.3014854835883, 249.90630892688813, 250, 490, 50, 50, False, 0, 505, False, False, False, 0
random, 3, 337.4699308904179, -5.955727225780155, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, -0.7742234639745966, 334.85298048274456, 250, 490, 50, 50, False, 5, 0, False, False, False, 0
novelty, 3, 181.53550743133374, 247.50256204226483, 250, 490, 50, 50, False, 0, 426, False, False, False, 0
random, 3, 208.6031036517429, 248.42370387844173, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 176.2726635581907, 248.891168269867, 250, 490, 50, 50, False, 16, 0, False, False, False, 0
novelty, 3, 500.7340452695864, 310.0123219666949, 250, 490, 50, 50, False, 0, 780, False, False, False, 0
random, 3, 286.4674317958855, 249.95375147103107, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 159.76097183158188, 248.90754876356118, 250, 490, 50, 50, False, 30, 0, False, False, False, 0
novelty, 3, 177.1504464791663, 247.37363286133726, 250, 490, 50, 50, False, 0, 432, False, False, False, 0
random, 3, 503.1117830767069, 189.82223931332402, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 45.64936704611327, 108.26943120493252, 250, 490, 50, 50, False, 374, 0, False, False, False, 0
novelty, 3, 191.36510059823695, 248.63419434302054, 250, 490, 50, 50, False, 0, 415, False, False, False, 0
random, 3, 500.9579454461184, 278.70047768096947, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 182.84612413123975, 249.4432413763449, 250, 490, 50, 50, False, 10, 0, False, False, False, 0
novelty, 3, 247.80711063482124, 249.010877931874, 250, 490, 50, 50, False, 0, 397, False, False, False, 0
random, 3, 193.6347235133898, 247.38784067567636, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 105.5688867955151, 108.19969023503434, 250, 490, 50, 50, False, 327, 0, False, False, False, 0
novelty, 3, 291.52035417419734, 248.7631868907847, 250, 490, 50, 50, False, 0, 434, False, False, False, 0
random, 3, -1.5595106166894723, 368.3048537339861, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, -3.6629825272659744, 203.1722071532989, 250, 490, 50, 50, False, 220, 0, False, False, False, 0
novelty, 3, 244.24982543247316, 248.71498176709758, 250, 490, 50, 50, False, 0, 395, False, False, False, 0
random, 3, -2.1687279878152346, 257.777158718131, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 26.84801561068047, 107.34170519158724, 250, 490, 50, 50, False, 381, 0, False, False, False, 0
novelty, 3, 484.61359582893243, -2.970002110251034, 250, 490, 50, 50, False, 0, 1012, False, False, False, 0
random, 3, 313.8619583517976, 248.88839732908622, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 67.43792509763256, 105.93485234667318, 250, 490, 50, 50, False, 366, 0, False, False, False, 0
novelty, 3, 276.6136993098204, 249.34059328601666, 250, 490, 50, 50, False, 0, 418, False, False, False, 0
random, 3, 317.97375123906323, 247.7549323268654, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 45.73979496495381, 109.1130734475878, 250, 490, 50, 50, False, 372, 0, False, False, False, 0
novelty, 3, 503.3500455961199, 401.0117346086888, 250, 490, 50, 50, False, 0, 893, False, False, False, 0
random, 3, 196.62839424510156, 249.73446831208764, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, -5.285812462183522, 344.707023115305, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 3, 166.56741356798943, 245.66236404814993, 250, 490, 50, 50, False, 0, 451, False, False, False, 0
random, 3, 181.4014399567608, 245.20871373180952, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 181.0863302108831, 248.89514757523665, 250, 490, 50, 50, False, 12, 0, False, False, False, 0
novelty, 3, 430.6791942694074, -4.031450268116757, 250, 490, 50, 50, False, 0, 938, False, False, False, 0
random, 3, 245.7065035929247, 247.06138146224902, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 19.57917292396524, 108.10487980359127, 250, 490, 50, 50, False, 380, 0, False, False, False, 0
novelty, 3, 166.43410170179425, 249.98549421142746, 250, 490, 50, 50, False, 0, 452, False, False, False, 0
random, 3, 501.93811788848643, 339.2354880564668, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 53.58841324473079, 104.98170710649448, 250, 490, 50, 50, False, 377, 0, False, False, False, 0
novelty, 3, 236.95749254111396, 247.58891471948556, 250, 490, 50, 50, False, 0, 394, False, False, False, 0
random, 3, 298.329314391316, 244.92893283260656, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 16.897793924986043, 109.76108095619746, 250, 490, 50, 50, False, 377, 0, False, False, False, 0
novelty, 3, 208.7583229987, 247.8565234101509, 250, 490, 50, 50, False, 0, 401, False, False, False, 0
random, 3, 267.99466258290806, 249.47393176118385, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 3, 40.511504545122264, 106.98127202304335, 250, 490, 50, 50, False, 378, 0, False, False, False, 0
novelty, 3, 503.68763979359403, 356.0981882444635, 250, 490, 50, 50, False, 0, 828, False, False, False, 0
random, 3, 500.08131584694917, 279.6088495666033, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 104.8703801163065, 106.47676115093203, 250, 490, 50, 50, False, 331, 0, False, False, False, 0
novelty, 4, 302.3652427944398, 248.78699317484796, 250, 490, 50, 50, False, 0, 399, False, False, False, 0
random, 4, 207.95626924341437, 246.6465769561853, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 7.453968757094655, 107.96284690806596, 250, 490, 50, 50, False, 380, 0, False, False, False, 0
novelty, 4, 299.3590937522973, 247.30711243543686, 250, 490, 50, 50, False, 0, 402, False, False, False, 0
random, 4, 193.87010569589404, 247.45957893683413, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 58.22493024351059, 108.47842211730934, 250, 490, 50, 50, False, 367, 0, False, False, False, 0
novelty, 4, 503.7263057830096, 334.0385867191238, 250, 490, 50, 50, False, 0, 576, False, False, False, 0
random, 4, 232.87561914369996, 249.32819415049696, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -2.47140726156724, 341.71851019593004, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 4, 140.53937640653865, 248.65819980092252, 250, 490, 50, 50, False, 0, 719, False, False, False, 0
random, 4, 208.80693082424935, 249.86337042453135, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -1.8050037089171447, 251.48116352433556, 250, 490, 50, 50, False, 138, 0, False, False, False, 0
novelty, 4, 500.41944152528845, 175.59648311104294, 250, 490, 50, 50, False, 0, 600, False, False, False, 0
random, 4, -1.3912764773458193, 234.52042466048454, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -0.2084447909442524, 180.29005116799368, 250, 490, 50, 50, False, 258, 0, False, False, False, 0
novelty, 4, 327.19582339189225, 249.70633807366693, 250, 490, 50, 50, False, 0, 388, False, False, False, 0
random, 4, 348.0818856973543, 245.48599038104098, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -1.9912181996777427, 342.7137203176242, 250, 490, 50, 50, False, 1, 0, False, False, False, 0
novelty, 4, 312.6058757367373, 245.00748188147017, 250, 490, 50, 50, False, 0, 393, False, False, False, 0
random, 4, -2.8363216925812704, 147.94376749635728, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 173.242001796286, 248.74540898264272, 250, 490, 50, 50, False, 19, 0, False, False, False, 0
novelty, 4, 502.1235077889935, 434.5887669387157, 250, 490, 50, 50, False, 0, 756, False, False, False, 0
random, 4, 271.79829290423686, 248.22709181910002, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -0.8873539317680184, 195.86584296969127, 250, 490, 50, 50, False, 232, 0, False, False, False, 0
novelty, 4, 268.9303012326707, 249.22873215751946, 250, 490, 50, 50, False, 0, 443, False, False, False, 0
random, 4, 216.55411577059434, 248.18837158945985, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 66.20662047390472, 106.14979365000372, 250, 490, 50, 50, False, 367, 0, False, False, False, 0
novelty, 4, 501.63076170033526, 361.22555209967663, 250, 490, 50, 50, False, 0, 612, False, False, False, 0
random, 4, 198.41031772438245, 248.24479644288883, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 40.02762615531861, 109.71105458163757, 250, 490, 50, 50, False, 373, 0, False, False, False, 0
novelty, 4, 502.28937320731484, 299.0036081702278, 250, 490, 50, 50, False, 0, 547, False, False, False, 0
random, 4, 503.078231233146, 221.22703135296743, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 99.11032138104144, 109.53086950671052, 250, 490, 50, 50, False, 332, 0, False, False, False, 0
novelty, 4, 336.20888245355957, 248.1658114430042, 250, 490, 50, 50, False, 0, 389, False, False, False, 0
random, 4, 195.2479643754034, 247.08093261683882, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 1.5894786104835301, 109.16884751682011, 250, 490, 50, 50, False, 378, 0, False, False, False, 0
novelty, 4, 348.3263897003097, 244.66078663470807, 250, 490, 50, 50, False, 0, 393, False, False, False, 0
random, 4, 242.70183426383065, 246.16034897695215, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -0.08762794137901153, 307.74074505235836, 250, 490, 50, 50, False, 46, 0, False, False, False, 0
novelty, 4, 282.009426117243, 249.1702943919898, 250, 490, 50, 50, False, 0, 423, False, False, False, 0
random, 4, 317.68940685670924, 249.2103125339744, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 76.69390363661539, 108.552339106219, 250, 490, 50, 50, False, 354, 0, False, False, False, 0
novelty, 4, 197.96711617253737, 246.20134442937794, 250, 490, 50, 50, False, 0, 579, False, False, False, 0
random, 4, 231.87599321284836, 247.6173969312779, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 79.26006012411735, 106.3826965915882, 250, 490, 50, 50, False, 356, 0, False, False, False, 0
novelty, 4, 502.6455932390673, 262.3823043962906, 250, 490, 50, 50, False, 0, 544, False, False, False, 0
random, 4, 290.58433665610085, 245.70486867381155, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 141.9782633566315, 199.92602948546246, 250, 490, 50, 50, False, 133, 0, False, False, False, 0
novelty, 4, 501.65644596337745, 317.0921935594834, 250, 490, 50, 50, False, 0, 556, False, False, False, 0
random, 4, 502.3586442386517, 140.0097182438528, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 77.92444511270203, 106.17356380947768, 250, 490, 50, 50, False, 357, 0, False, False, False, 0
novelty, 4, 431.9042384254343, -1.7454430951473938, 250, 490, 50, 50, False, 0, 843, False, False, False, 0
random, 4, 346.6681985387238, 246.75695849660647, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, -0.10283948578102198, 235.958366301761, 250, 490, 50, 50, False, 163, 0, False, False, False, 0
novelty, 4, 172.91857173459232, 249.10830107675363, 250, 490, 50, 50, False, 0, 635, False, False, False, 0
random, 4, 502.6577442975043, 167.1242143187976, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 4, 119.79320223167163, 105.69084438346624, 250, 490, 50, 50, False, 316, 0, False, False, False, 0
novelty, 4, 380.503956983997, -1.918143961133758, 250, 490, 50, 50, False, 0, 822, False, False, False, 0
random, 4, 503.8399973552023, 291.76406993179324, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, -0.7462623223574489, 292.80819246427535, 250, 490, 50, 50, False, 70, 0, False, False, False, 0
novelty, 5, 260.0071729091289, 245.91516539555477, 250, 490, 50, 50, False, 0, 525, False, False, False, 0
random, 5, 214.49450111740035, 249.8165808079217, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, -1.1361855583882967, 194.72608796948415, 250, 490, 50, 50, False, 234, 0, False, False, False, 0
novelty, 5, 331.4511879270331, 248.5419623541173, 250, 490, 50, 50, False, 0, 404, False, False, False, 0
random, 5, -2.1118841440345903, 219.52626439115068, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, -4.3865546960979245, 216.13475676454064, 250, 490, 50, 50, False, 198, 0, False, False, False, 0
novelty, 5, 344.22002660673405, 246.29801489508733, 250, 490, 50, 50, False, 0, 395, False, False, False, 0
random, 5, 191.91811760526602, 246.01913714616902, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, 192.8058479062637, 248.0136899903806, 250, 490, 50, 50, False, 4, 0, False, False, False, 0
novelty, 5, 502.01460537437197, 285.80373575652317, 250, 490, 50, 50, False, 0, 422, False, False, False, 0
random, 5, -0.011397218207520154, 118.01840356266914, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, -5.492643838922545, 234.25917957000644, 250, 490, 50, 50, False, 169, 0, False, False, False, 0
novelty, 5, 338.26529881022225, 248.0499838431065, 250, 490, 50, 50, False, 0, 398, False, False, False, 0
random, 5, 501.41564532117513, 78.03302079582414, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, -0.39284974354674596, 198.87076962970167, 250, 490, 50, 50, False, 226, 0, False, False, False, 0
novelty, 5, 312.36567169097356, -2.286008190039553, 250, 490, 50, 50, False, 0, 851, False, False, False, 0
random, 5, 249.8027625341393, -0.8918443773274589, 250, 490, 50, 50, False, 0, 0, False, False, False, 0
standard, 5, 53.547574660747536, 109.02283645681129, 250, 490, 50, 50, False, 369, 0, False, False, False, 0
novelty, 5, 502.4279839716729, 112.94480260166648, 250, 490, 50, 50, False, 0, 578, False, False, False, 0
